,read_id,payload_prediction,library_motif,raw_transcript,quality
1876,7a34158c-da8f-4453-9c8c-d7ed777436e6,"[[2], [1], [2], [6], [1], [5], [7], [4]]","['ltm8_1x1', 'ltm8_2x6', 'ltm8_3x2', 'ltm8_4x1', 'ltm8_5x2', 'ltm8_6x6', 'ltm8_7x1', 'ltm8_8x5', 'ltm8_9x7', 'ltm8_10x4']",18 4 18 17 7 17 16 5 16 15 1 15 14 6 14 13 2 13 12 1 12 11 2 11 10 6 10 9 1 9,16.139543653500112
1877,7a493bf0-f684-4280-ae63-3d4433c1110a,"[[7], [], [], [], [], [4], [], []]","['ltm8_1x2', 'ltm8_2x5', 'ltm8_3x7', 'ltm8_8x4']",17 17 16 4 16 11 7 11 10 5 10 9 2 9,5.254045042865894
1878,7a4b305d-356c-4693-8cad-2fd606addf89,"[[1], [3], [3], [3], [3], [5], [6], [5]]","['ltm8_1x8', 'ltm8_2x8', 'ltm8_3x1', 'ltm8_4x3', 'ltm8_5x3', 'ltm8_6x3', 'ltm8_7x3', 'ltm8_8x5', 'ltm8_9x6', 'ltm8_10x5']",9 8 9 10 8 10 11 1 11 12 3 12 13 3 13 14 3 14 15 3 15 16 5 16 17 6 17 18 5 18,7.385509226544306
1879,7a621f36-8e65-43c6-adc9-7c56108cfec7,"[[5], [1], [3], [], [1, 3], [8], [2], [1]]","['ltm8_1x4', 'ltm8_2x1', 'ltm8_3x5', 'ltm8_4x1', 'ltm8_5x3', 'ltm8_7x1', 'ltm8_7x3', 'ltm8_8x8', 'ltm8_9x2', 'ltm8_10x1']",9 4 9 10 1 10 11 5 11 12 1 12 13 3 13 15 3 15 3 15 3 1 15 16 8 16 17 2 17 18 1 18,5.503844501961018
1880,7a644c3c-fc8d-41ca-aec1-24a95bed86dc,"[[6], [1], [8], [8], [], [], [], []]","['ltm8_1x2', 'ltm8_2x2', 'ltm8_3x6', 'ltm8_4x1', 'ltm8_5x8', 'ltm8_6x8']",14 8 14 13 8 13 12 1 12 11 6 11 10 2 10 9 2 9,15.02878790529893
1881,7a64a0b2-f35a-48c3-839a-c161b6b0f01d,"[[4], [4], [1], [1], [5], [8], [1], [6]]","['ltm8_1x1', 'ltm8_2x2', 'ltm8_3x4', 'ltm8_4x4', 'ltm8_5x1', 'ltm8_6x1', 'ltm8_7x5', 'ltm8_8x8', 'ltm8_9x1', 'ltm8_10x6']",9 1 9 10 2 10 11 4 11 12 4 12 13 1 13 14 1 14 15 5 15 16 8 16 17 1 17 18 6 18,7.374774154324463
1882,7a7bd7ba-6aef-4fbf-adaf-7ad1525bd47d,"[[7], [5], [5], [2], [1], [5], [7], [5]]","['ltm8_1x6', 'ltm8_2x7', 'ltm8_3x7', 'ltm8_4x5', 'ltm8_5x5', 'ltm8_6x2', 'ltm8_7x1', 'ltm8_8x5', 'ltm8_9x7', 'ltm8_10x5']",9 6 9 10 7 10 11 7 11 12 5 12 13 5 13 14 2 14 15 1 15 16 5 16 17 7 17 18 5 18,8.118205715942882
1883,7a890372-2aa6-4102-a21c-3cb9c4082d6e,"[[5], [1], [1], [3], [2], [3], [7], [1]]","['ltm8_1x2', 'ltm8_2x5', 'ltm8_3x5', 'ltm8_4x1', 'ltm8_5x1', 'ltm8_6x3', 'ltm8_7x2', 'ltm8_8x3', 'ltm8_9x7', 'ltm8_10x1']",9 2 9 10 5 10 11 5 11 12 1 12 13 1 13 14 3 14 15 2 15 16 3 16 17 7 17 18 1 18,6.446569549644254
1884,7a96c169-4584-4ea4-8499-7e53ac137626,"[[], [], [2, 7], [8], [4], [2], [], []]","['ltm8_1x7', 'ltm8_2x8', 'ltm8_5x2', 'ltm8_5x7', 'ltm8_6x8', 'ltm8_7x4', 'ltm8_8x2']",18 17 17 16 2 16 15 4 15 14 8 14 13 7 13 2 13 10 8 10 9 7 9,4.89972856729618
1885,7aa8d401-4782-4260-bd0f-d424228fafa8,"[[], [4], [4], [], [1], [1], [3, 5], [1]]","['ltm8_4x4', 'ltm8_5x4', 'ltm8_7x1', 'ltm8_8x1', 'ltm8_9x3', 'ltm8_9x5', 'ltm8_10x1']",17 5 16 1 16 11 12 4 17 13 4 13 16 15 1 15 16 1 16 17 3 17 18 1 18,3.9064473050175064
1886,7ac9d3ac-dc29-4444-9f50-aadec884020d,"[[3], [6], [], [], [6], [], [6], []]","['ltm8_1x6', 'ltm8_2x6', 'ltm8_3x3', 'ltm8_4x6', 'ltm8_7x6', 'ltm8_9x6']",17 6 15 6 15 13 12 6 13 11 3 11 10 6 10 9 6 9,5.041037896123201
1887,7af8fe71-2b52-4521-9a40-e3d0c291dea4,"[[2], [], [3], [5], [4], [8], [3], []]","['ltm8_1x4', 'ltm8_2x4', 'ltm8_3x2', 'ltm8_5x3', 'ltm8_6x5', 'ltm8_7x4', 'ltm8_8x8', 'ltm8_9x3']",17 3 17 16 8 16 15 4 15 14 5 14 13 3 13 11 2 10 4 10 9 4 9,4.122496788552162
1888,7b10acfe-9208-49d1-9d4e-d3523c3b6de9,"[[6], [2], [2], [3], [5], [8], [7], [4]]","['ltm8_1x1', 'ltm8_2x3', 'ltm8_3x6', 'ltm8_4x2', 'ltm8_5x2', 'ltm8_6x3', 'ltm8_7x5', 'ltm8_8x8', 'ltm8_9x7', 'ltm8_10x4']",9 1 9 10 3 10 11 6 11 12 2 12 13 2 13 14 3 14 15 5 15 16 8 16 17 7 17 18 4 18,12.168458581301941
1889,7b20232c-2cc3-44b3-8d00-97b1ff42d2e5,"[[3], [2], [3], [4], [4], [2], [7], [8]]","['ltm8_1x7', 'ltm8_2x5', 'ltm8_3x3', 'ltm8_4x2', 'ltm8_5x3', 'ltm8_6x4', 'ltm8_7x4', 'ltm8_8x2', 'ltm8_9x7', 'ltm8_10x8']",9 7 9 10 5 10 11 3 11 12 2 12 13 3 13 14 4 14 15 4 15 16 2 16 17 7 17 18 8 18,12.522476748206682
1890,7b21c159-6536-47b5-af77-9ddfa7a9f30f,"[[1], [3], [7], [7], [], [], [], []]","['ltm8_1x6', 'ltm8_2x2', 'ltm8_3x1', 'ltm8_4x3', 'ltm8_5x7', 'ltm8_6x7']",14 7 14 13 7 13 12 3 12 11 1 11 10 2 10 9 6 9,15.300331099451363
1891,7b2597d6-d21d-4c72-9bec-d34f6159125c,"[[2], [3], [1], [3], [5], [2], [8], []]","['ltm8_1x1', 'ltm8_2x7', 'ltm8_3x2', 'ltm8_4x3', 'ltm8_5x1', 'ltm8_6x3', 'ltm8_7x5', 'ltm8_8x2', 'ltm8_9x8']",17 8 17 16 2 16 15 5 15 14 3 14 13 1 13 12 3 12 11 2 11 10 7 10 9 1 9,9.014242653394916
1892,7b2bd35e-ca55-4a49-974f-921db6af3a3a,"[[3], [2], [1], [2], [2], [3], [1], [7]]","['ltm8_1x2', 'ltm8_2x5', 'ltm8_3x3', 'ltm8_4x2', 'ltm8_5x1', 'ltm8_6x2', 'ltm8_7x2', 'ltm8_8x3', 'ltm8_9x1', 'ltm8_10x7']",9 2 9 10 5 10 11 3 11 12 2 12 13 1 13 14 2 14 15 2 15 16 3 16 17 1 17 18 7 18,8.377854274931439
1893,7b34a497-fcb3-46eb-88ef-57fef4e8a07c,"[[2], [2], [2], [5], [2], [8], [8], [2]]","['ltm8_2x7', 'ltm8_3x2', 'ltm8_4x2', 'ltm8_5x2', 'ltm8_6x5', 'ltm8_7x2', 'ltm8_8x8', 'ltm8_9x8', 'ltm8_10x2']",18 18 17 8 17 10 7 10 11 2 11 12 2 12 13 2 13 14 5 14 15 2 15 16 8 16 17 8 17 18 2 18,7.961600902663899
1894,7b5082c8-55c8-4af5-bb33-570f8e3823a2,"[[3], [3], [3], [5], [1], [8], [2], [6]]","['ltm8_1x7', 'ltm8_2x1', 'ltm8_3x3', 'ltm8_4x3', 'ltm8_5x3', 'ltm8_6x5', 'ltm8_7x1', 'ltm8_8x8', 'ltm8_9x2', 'ltm8_10x6']",9 7 9 10 1 10 11 3 11 12 3 12 13 3 13 14 5 14 15 1 15 16 8 16 17 2 17 18 6 18,11.245193104031832
1895,7b5691b7-8045-4b65-9d0c-ac256ca44c02,"[[7], [6], [], [], [], [2], [8], [1]]","['ltm8_1x4', 'ltm8_2x2', 'ltm8_3x7', 'ltm8_4x6', 'ltm8_8x2', 'ltm8_9x8', 'ltm8_10x1']",18 1 18 17 8 17 16 2 16 15 15 12 6 12 11 7 11 10 2 10 9 4 9,10.469047289706468
1896,7b5bf882-6f99-4298-a6f7-f4a68bf735d7,"[[3], [], [], [], [], [1], [1], [1]]","['ltm8_1x1', 'ltm8_2x7', 'ltm8_3x3', 'ltm8_8x1', 'ltm8_9x1', 'ltm8_10x1']",18 1 18 17 1 17 16 1 16 11 3 11 10 7 10 9 1 9,4.696129723877066
1897,7b657940-6856-49ee-b30b-8b8b1d75fe47,"[[1], [4], [3], [1], [3], [8], [3], [2]]","['ltm8_1x6', 'ltm8_2x5', 'ltm8_3x1', 'ltm8_4x4', 'ltm8_5x3', 'ltm8_6x1', 'ltm8_7x3', 'ltm8_8x8', 'ltm8_9x3', 'ltm8_10x2']",9 6 9 10 5 10 11 1 11 12 4 12 13 3 13 14 1 14 15 3 15 16 8 16 17 3 17 18 2 18,10.18730504646397
1898,7b6f5d16-ff27-49e4-87a4-6e7214acbf19,"[[5], [], [8], [8], [1], [1], [], []]","['ltm8_1x8', 'ltm8_2x4', 'ltm8_3x5', 'ltm8_5x8', 'ltm8_6x8', 'ltm8_7x1', 'ltm8_8x1']",16 1 16 15 1 15 14 8 14 13 8 13 8 13 11 5 11 10 4 10 9 8 9,4.736712447674114
1899,7ba71982-f7ec-4cbc-a3d5-780b31fc4957,"[[2], [8], [1], [1], [6], [3], [8], [1]]","['ltm8_1x1', 'ltm8_2x4', 'ltm8_3x2', 'ltm8_4x8', 'ltm8_5x1', 'ltm8_6x1', 'ltm8_7x6', 'ltm8_8x3', 'ltm8_9x8', 'ltm8_10x1']",9 1 9 10 4 10 11 2 11 12 8 12 13 1 13 14 1 14 15 6 15 16 3 16 17 8 17 18 1 18,31.248666760511668
1900,7ba8040f-de63-42aa-8d3a-7795e9a2f4d8,"[[], [], [], [], [5], [], [], []]","['ltm8_1x4', 'ltm8_2x1', 'ltm8_7x5']",17 17 16 15 16 15 5 15 11 11 10 1 10 9 4 9,2.7307211802999305
1901,7baedec6-294a-4641-9115-9861ccdb08cc,"[[], [], [], [], [5], [], [], []]","['ltm8_1x6', 'ltm8_2x3', 'ltm8_7x5']",17 15 16 15 5 15 10 3 10 9 6 9,10.15702191926434
1902,7bda2806-4c98-4d02-a1b8-2663e889bfba,"[[7], [3], [2], [2], [], [], [], []]","['ltm8_1x3', 'ltm8_2x2', 'ltm8_3x7', 'ltm8_4x3', 'ltm8_5x2', 'ltm8_6x2']",2 14 13 2 13 12 3 12 11 7 11 10 2 10 9 3 9,19.136784381109322
1903,7bebea95-5a76-4a1c-8060-682473969f0f,"[[1], [6], [2], [2], [], [], [], []]","['ltm8_1x3', 'ltm8_2x3', 'ltm8_3x1', 'ltm8_4x6', 'ltm8_5x2', 'ltm8_6x2']",14 2 14 13 2 13 12 6 12 11 1 11 10 3 10 9 3 9,15.322819168786502
1904,7bf026ef-3870-41af-9450-e3a92da8bb1d,"[[8], [3], [5], [6], [3], [6], [1], [2]]","['ltm8_1x7', 'ltm8_2x5', 'ltm8_3x8', 'ltm8_4x3', 'ltm8_5x5', 'ltm8_6x6', 'ltm8_7x3', 'ltm8_8x6', 'ltm8_9x1', 'ltm8_10x2']",9 7 9 10 5 10 11 8 11 12 3 12 13 5 13 14 6 14 15 3 15 16 6 16 17 1 17 18 2 18,4.664568275783784
1905,7bf30a0b-175f-4387-bad6-f3abe0dbc6eb,"[[8], [1], [8], [1], [2], [5], [], []]","['ltm8_1x2', 'ltm8_2x6', 'ltm8_3x8', 'ltm8_4x1', 'ltm8_5x8', 'ltm8_6x1', 'ltm8_7x2', 'ltm8_8x5']",17 17 16 5 16 15 2 15 14 1 14 13 8 13 12 1 12 11 8 11 10 6 10 9 2 9,12.770734904631988
1906,7c08ec70-4f25-4688-883b-f8831f59571b,"[[2], [4], [5], [6], [4], [8], [2], [5]]","['ltm8_1x1', 'ltm8_2x5', 'ltm8_3x2', 'ltm8_4x4', 'ltm8_5x5', 'ltm8_6x6', 'ltm8_7x4', 'ltm8_8x8', 'ltm8_9x2', 'ltm8_10x5']",9 1 9 10 5 10 11 2 11 12 4 12 13 5 13 14 6 14 15 4 15 16 8 16 17 2 17 18 5 18,13.4187615787623
1907,7c128921-c059-4c6d-95ac-1f3b248f5d7e,"[[7], [8], [], [], [], [5], [], []]","['ltm8_1x7', 'ltm8_2x5', 'ltm8_3x7', 'ltm8_4x8', 'ltm8_8x5']",17 16 5 16 12 11 12 8 12 11 7 11 10 5 10 9 7 9,7.201994220383172
1908,7c13539b-7d87-471e-87ed-7976aa678d9f,"[[2], [8], [1], [1], [2], [6], [8], [1]]","['ltm8_1x2', 'ltm8_2x3', 'ltm8_3x2', 'ltm8_4x8', 'ltm8_5x1', 'ltm8_6x1', 'ltm8_7x2', 'ltm8_8x6', 'ltm8_9x8', 'ltm8_10x1']",9 2 9 10 3 10 11 2 11 12 8 12 13 1 13 14 1 14 15 2 15 16 6 16 17 8 17 18 1 18,18.9510848162868
1909,7c38c973-48c3-4ec4-9e0c-0a3f563986c2,"[[8], [2], [1], [8], [8], [6], [], []]","['ltm8_1x7', 'ltm8_2x4', 'ltm8_3x8', 'ltm8_4x2', 'ltm8_5x1', 'ltm8_6x8', 'ltm8_7x8', 'ltm8_8x6']",16 6 16 15 8 15 14 8 14 13 1 13 12 2 12 11 8 11 10 4 10 9 7 9,12.040181074343044
1910,7c49c853-357f-46c8-a8e9-4dbb07389cf6,"[[1], [7], [7], [2], [5], [], [], []]","['ltm8_1x3', 'ltm8_2x8', 'ltm8_3x1', 'ltm8_4x7', 'ltm8_5x7', 'ltm8_6x2', 'ltm8_7x5']",15 5 15 14 2 14 13 7 13 12 7 12 11 1 11 10 8 10 9 3 9,12.438356413433887
1911,7c5356d8-b402-4a09-a97a-e9d06ac75f2d,"[[5], [4], [], [], [], [], [6], []]","['ltm8_1x7', 'ltm8_2x3', 'ltm8_3x5', 'ltm8_4x4', 'ltm8_9x6']",17 6 17 16 16 15 12 4 12 11 5 11 10 3 10 9 7 9,9.719619834365544
1912,7c589dde-421c-4f21-910d-fb6a529da199,"[[8], [2], [4], [6], [4], [6], [7], [1]]","['ltm8_1x2', 'ltm8_2x1', 'ltm8_3x8', 'ltm8_4x2', 'ltm8_5x4', 'ltm8_6x6', 'ltm8_7x4', 'ltm8_8x6', 'ltm8_9x7', 'ltm8_10x1']",9 2 9 10 1 10 11 8 11 12 2 12 13 4 13 14 6 14 15 4 15 16 6 16 17 7 17 18 1 18,10.106653799845724
1913,7c6a6f1e-07e1-4dce-9be5-d1a313792c71,"[[7], [5], [3], [3], [3], [8], [8], [1]]","['ltm8_1x2', 'ltm8_2x8', 'ltm8_3x7', 'ltm8_4x5', 'ltm8_5x3', 'ltm8_6x3', 'ltm8_7x3', 'ltm8_8x8', 'ltm8_9x8', 'ltm8_10x1']",9 2 9 10 8 10 11 7 11 12 5 12 13 3 13 14 3 14 15 3 15 16 8 16 17 8 17 18 1 18,15.879692957864997
1914,7c86240f-8002-44ee-8ff1-620229210ebe,"[[3], [], [], [], [], [3], [4], []]","['ltm8_1x3', 'ltm8_2x4', 'ltm8_3x3', 'ltm8_8x3', 'ltm8_9x4']",17 4 17 16 3 16 11 3 11 11 10 4 10 9 3 9,3.1632603484777153
1915,7c8a3ece-fd85-40d5-85bb-d3e4f2ddd788,"[[4], [6], [3], [4], [1], [2], [2], [7]]","['ltm8_1x1', 'ltm8_2x1', 'ltm8_3x4', 'ltm8_4x6', 'ltm8_5x3', 'ltm8_6x4', 'ltm8_7x1', 'ltm8_8x2', 'ltm8_9x2', 'ltm8_10x7']",9 1 9 10 1 10 11 4 11 12 6 12 13 3 13 14 4 14 15 1 15 16 2 16 17 2 17 18 7 18,5.751388445185928
1916,7c8bb7be-be45-4579-99ba-f68438bb55eb,"[[8], [6], [2], [2], [6], [2], [4], [6]]","['ltm8_1x2', 'ltm8_2x3', 'ltm8_3x8', 'ltm8_4x6', 'ltm8_5x2', 'ltm8_6x2', 'ltm8_7x6', 'ltm8_8x2', 'ltm8_9x4', 'ltm8_10x6']",9 2 9 10 3 10 11 8 11 12 6 12 13 2 13 14 2 14 15 6 15 16 2 16 17 4 17 18 6 18,10.374953859655669
1917,7c9e42a1-cb41-41bb-9ef6-060c341ac2e5,"[[2], [4], [1], [7], [5], [7], [4], []]","['ltm8_1x7', 'ltm8_2x4', 'ltm8_3x2', 'ltm8_4x4', 'ltm8_5x1', 'ltm8_6x7', 'ltm8_7x5', 'ltm8_8x7', 'ltm8_9x4']",17 4 17 16 7 16 15 5 15 14 7 14 13 1 13 12 4 12 11 2 11 10 4 10 9 7 9,18.09746547964731
1918,7ca4089f-ff03-4f99-af3e-856ca9b0d8a0,"[[8], [], [], [8], [], [7], [], []]","['ltm8_1x8', 'ltm8_2x2', 'ltm8_3x8', 'ltm8_6x8', 'ltm8_8x7']",16 7 16 15 14 8 14 11 8 10 2 10 9 8 9,3.227316990076102
1919,7cb6c505-9ae7-4ac0-ac00-aff4922cf593,"[[3], [7], [5], [5], [], [], [], []]","['ltm8_1x1', 'ltm8_2x2', 'ltm8_3x3', 'ltm8_4x7', 'ltm8_5x5', 'ltm8_6x5']",14 5 14 13 5 13 12 7 12 11 3 11 10 2 10 9 1 9,11.104916730832823
1920,7cc2e0a5-cd0b-49e6-a704-37c00b71cfe4,"[[6], [6], [3], [7], [6], [5], [1], [1]]","['ltm8_1x1', 'ltm8_2x7', 'ltm8_3x6', 'ltm8_4x6', 'ltm8_5x3', 'ltm8_6x7', 'ltm8_7x6', 'ltm8_8x5', 'ltm8_9x1', 'ltm8_10x1']",9 1 9 10 7 10 11 6 11 12 6 12 13 3 13 14 7 14 15 6 15 16 5 16 17 1 17 18 1 18,3.806952683142612
1921,7d2461a8-760c-43e9-97b9-3d0426f17237,"[[3], [3], [3], [4], [5], [6], [3], [5]]","['ltm8_1x5', 'ltm8_2x7', 'ltm8_3x3', 'ltm8_4x3', 'ltm8_5x3', 'ltm8_6x4', 'ltm8_7x5', 'ltm8_8x6', 'ltm8_9x3', 'ltm8_10x5']",9 5 9 10 7 10 11 3 11 12 3 12 13 3 13 14 4 14 15 5 15 16 6 16 17 3 17 18 5 18,5.522849899785777
1922,7d2dd106-b7ae-4b97-bbfe-9731bae33719,"[[1], [1], [3], [4], [1], [8], [6], [2]]","['ltm8_1x2', 'ltm8_2x1', 'ltm8_3x1', 'ltm8_4x1', 'ltm8_5x3', 'ltm8_6x4', 'ltm8_7x1', 'ltm8_8x8', 'ltm8_9x6', 'ltm8_10x2']",9 2 9 10 1 10 11 1 11 12 1 12 13 3 13 14 4 14 15 1 15 16 8 16 17 6 17 18 2 18,6.341765322470984
1923,7d2e1fae-a78b-4e26-b225-9437e96d9cdc,"[[4], [1], [6], [8, 6], [3], [8], [4], [1]]","['ltm8_1x1', 'ltm8_2x7', 'ltm8_3x4', 'ltm8_4x1', 'ltm8_5x6', 'ltm8_6x8', 'ltm8_6x6', 'ltm8_7x3', 'ltm8_8x8', 'ltm8_9x4', 'ltm8_10x1']",18 1 18 17 4 17 16 8 16 15 3 15 14 6 14 13 6 13 14 8 14 12 1 12 11 4 11 10 7 10 9 1 9,4.427129904741742
1924,7d4b4496-b10c-42b1-970d-b36b9f3b4e85,"[[7], [], [], [], [3], [3], [], []]","['ltm8_1x3', 'ltm8_2x6', 'ltm8_3x7', 'ltm8_7x3', 'ltm8_8x3']",17 16 3 16 15 16 15 3 11 7 11 10 6 10 9 3 9,4.453795119241112
1925,7d74cb48-a7f1-4ae3-b6ea-5fe764346edb,"[[8], [4], [4], [4], [7], [8], [6], [5]]","['ltm8_1x2', 'ltm8_2x8', 'ltm8_3x8', 'ltm8_4x4', 'ltm8_5x4', 'ltm8_6x4', 'ltm8_7x7', 'ltm8_8x8', 'ltm8_9x6', 'ltm8_10x5']",9 2 9 10 8 10 11 8 11 12 4 12 13 4 13 14 4 14 15 7 15 16 8 16 17 6 17 18 5 18,4.558079869524755
1926,7d81c3d3-6410-4c46-b2b1-b7a9584ad3c5,"[[2], [5], [6], [1], [3], [1], [], []]","['ltm8_1x3', 'ltm8_2x3', 'ltm8_3x2', 'ltm8_4x5', 'ltm8_5x6', 'ltm8_6x1', 'ltm8_7x3', 'ltm8_8x1']",16 1 16 15 3 15 14 1 14 13 6 13 12 5 12 11 2 11 10 3 10 9 3 9,16.87964550509615
1927,7d87d4cf-6965-44b9-892f-e0e587df1571,"[[1], [6], [6], [4], [7], [], [], []]","['ltm8_1x6', 'ltm8_2x5', 'ltm8_3x1', 'ltm8_4x6', 'ltm8_5x6', 'ltm8_6x4', 'ltm8_7x7']",15 7 15 14 4 14 13 6 13 12 6 12 11 1 11 10 5 10 9 6 9,12.815282056539733
1928,7d8db766-a107-4dd5-8ba1-efec99a3cbfb,"[[1], [2], [5], [7], [7], [4], [], []]","['ltm8_1x1', 'ltm8_2x2', 'ltm8_3x1', 'ltm8_4x2', 'ltm8_5x5', 'ltm8_6x7', 'ltm8_7x7', 'ltm8_8x4']",16 4 16 15 7 15 14 7 14 13 5 13 12 2 12 11 1 11 10 2 10 9 1 9,12.474015163876338
1929,7d99f798-c341-4db2-a750-73ff528fd694,"[[7], [2], [2], [2], [], [], [], []]","['ltm8_1x7', 'ltm8_2x8', 'ltm8_3x7', 'ltm8_4x2', 'ltm8_5x2', 'ltm8_6x2']",14 2 14 13 2 13 12 2 12 11 7 11 10 8 10 9 7 9,10.098344741255517
1930,7dfb359a-539a-47a2-8661-7a06e52ccca3,"[[3, 5], [], [], [], [], [3], [], []]","['ltm8_1x8', 'ltm8_2x4', 'ltm8_3x3', 'ltm8_3x5', 'ltm8_8x3']",18 18 17 16 3 16 11 5 11 3 11 10 4 10 9 8 9,4.257949513970908
1931,7e0178d1-8591-4dfa-8742-b1d7dab6faab,"[[], [], [], [1], [5], [4], [2], []]","['ltm8_6x1', 'ltm8_7x5', 'ltm8_8x4', 'ltm8_9x2']",17 2 16 4 16 15 5 15 14 1 14 13,9.090612213718405
1932,7e0b7f65-32b5-49e3-b5e4-e89012100f3d,"[[3], [2], [4], [4], [1], [8], [1], [3]]","['ltm8_1x5', 'ltm8_2x6', 'ltm8_3x3', 'ltm8_4x2', 'ltm8_5x4', 'ltm8_6x4', 'ltm8_7x1', 'ltm8_8x8', 'ltm8_9x1', 'ltm8_10x3']",18 3 18 17 1 17 16 8 16 15 1 15 14 4 14 13 4 13 12 2 12 11 3 11 10 6 10 9 5 9,9.56061203324062
1933,7e0e07e4-ee8b-4b68-8b14-ae8f73b6f5cd,"[[], [], [], [7], [7], [1], [], []]","['ltm8_1x7', 'ltm8_2x5', 'ltm8_6x7', 'ltm8_7x7', 'ltm8_8x1']",18 17 17 16 1 16 15 7 15 14 7 14 10 5 10 9 7 9,8.129707625714582
1934,7e0e45a7-8598-4cdb-88bd-34fd40274f7a,"[[7], [2], [5], [5], [5], [2], [7], [5]]","['ltm8_1x3', 'ltm8_2x8', 'ltm8_3x7', 'ltm8_4x2', 'ltm8_5x5', 'ltm8_6x5', 'ltm8_7x5', 'ltm8_8x2', 'ltm8_9x7', 'ltm8_10x5']",9 3 9 10 8 10 11 7 11 12 2 12 13 5 13 14 5 14 15 5 15 16 2 16 17 7 17 18 5 18,7.526166954345309
1935,7e14a752-0b02-4bcb-bd82-f988ba95a4ef,"[[1], [8], [4], [1], [2], [], [], []]","['ltm8_1x6', 'ltm8_2x6', 'ltm8_3x1', 'ltm8_4x8', 'ltm8_5x4', 'ltm8_6x1', 'ltm8_7x2']",15 2 15 14 1 14 13 4 13 12 8 12 11 1 11 10 6 10 9 6 9,14.91821361175527
1936,7e2e874a-e82d-4e14-884b-4d654f339f89,"[[2], [1], [1], [1], [], [], [], []]","['ltm8_1x1', 'ltm8_2x5', 'ltm8_3x2', 'ltm8_4x1', 'ltm8_5x1', 'ltm8_6x1']",14 1 14 13 1 13 12 1 12 11 2 11 10 5 10 9 1 9,19.42691747488029
1937,7e372f04-6811-4c3f-a7d0-58415879b894,"[[2], [2], [3], [3], [], [], [], []]","['ltm8_1x1', 'ltm8_2x7', 'ltm8_3x2', 'ltm8_4x2', 'ltm8_5x3', 'ltm8_6x3']",14 3 14 13 3 13 12 2 12 11 2 11 10 7 10 9 1 9,11.040074731948785
1938,7e384f8a-b3ca-491c-85fe-4a691e98ae33,"[[5], [1], [3], [5], [5], [7], [], []]","['ltm8_1x2', 'ltm8_2x5', 'ltm8_3x5', 'ltm8_4x1', 'ltm8_5x3', 'ltm8_6x5', 'ltm8_7x5', 'ltm8_8x7']",16 7 16 15 5 15 14 5 14 13 3 13 12 1 12 11 5 11 10 5 10 9 2 9,9.0739465325657
1939,7e4800a5-3340-40fd-96cf-9eaf86b803c6,"[[2], [6], [8], [7], [5], [7], [7], [3]]","['ltm8_1x5', 'ltm8_2x2', 'ltm8_3x2', 'ltm8_4x6', 'ltm8_5x8', 'ltm8_6x7', 'ltm8_7x5', 'ltm8_8x7', 'ltm8_9x7', 'ltm8_10x3']",9 5 9 10 2 10 11 2 11 12 6 12 13 8 13 14 7 14 15 5 15 16 7 16 17 7 17 18 3 18,12.273287054890726
1940,7e4879ce-02ce-48fc-a6ab-bda2f195659b,"[[4], [1], [5], [5], [2], [], [], []]","['ltm8_1x5', 'ltm8_2x3', 'ltm8_3x4', 'ltm8_4x1', 'ltm8_5x5', 'ltm8_6x5', 'ltm8_7x2']",15 2 15 14 5 14 13 5 13 12 1 12 11 4 11 10 3 10 9 5 9,7.100201004182832
1941,7e4fb16b-6dd0-4854-8732-0ff0a5aa0e5e,"[[5], [1], [3], [3], [], [], [], []]","['ltm8_1x8', 'ltm8_2x6', 'ltm8_3x5', 'ltm8_4x1', 'ltm8_5x3', 'ltm8_6x3']",14 3 14 13 3 13 12 1 12 11 5 11 10 6 10 9 8 9,5.11202640772347
1942,7e51960a-d32d-451b-973e-d69b63ad3fed,"[[7], [1], [5], [7], [2], [4], [], [1]]","['ltm8_1x2', 'ltm8_2x3', 'ltm8_3x7', 'ltm8_4x1', 'ltm8_5x5', 'ltm8_6x7', 'ltm8_7x2', 'ltm8_8x4', 'ltm8_10x1']",18 1 18 17 17 16 4 16 15 2 15 14 7 14 13 5 13 12 1 12 11 7 11 10 3 10 9 2 9,15.138201513814053
1943,7e5ee7cd-cdbc-40d4-8221-403d1c317b5f,"[[1], [1], [1], [8], [7], [3], [1], [8]]","['ltm8_1x3', 'ltm8_2x8', 'ltm8_3x1', 'ltm8_4x1', 'ltm8_5x1', 'ltm8_6x8', 'ltm8_7x7', 'ltm8_8x3', 'ltm8_9x1', 'ltm8_10x8']",9 3 9 10 8 10 11 1 11 12 1 12 13 1 13 14 8 14 15 7 15 16 3 16 17 1 17 18 8 18,8.546027924759954
1944,7e613ade-2a94-4e64-9c35-29073385d35f,"[[3], [6], [3], [4], [1], [6], [3], [4]]","['ltm8_1x5', 'ltm8_2x2', 'ltm8_3x3', 'ltm8_4x6', 'ltm8_5x3', 'ltm8_6x4', 'ltm8_7x1', 'ltm8_8x6', 'ltm8_9x3', 'ltm8_10x4']",9 5 9 10 2 10 11 3 11 12 6 12 13 3 13 14 4 14 15 1 15 16 6 16 17 3 17 18 4 18,3.9694824679229472
